t,mode,lf_0,lf_1,lf_2,rf_0,rf_1,rf_2,lb_0,lb_1,lb_2,rb_0,rb_1,rb_2,lf_fx,lf_fy,lf_fz,rf_fx,rf_fy,rf_fz,lb_fx,lb_fy,lb_fz,rb_fx,rb_fy,rb_fz
21911.1,1,0.0576776,0.926522,-0.147063,-0.0574376,-0.882852,0.100204,-0.0581018,0.886301,-0.159566,0.0578269,-0.882217,0.151724,0,0,-21.8423,0,0,-20.0603,0,0,-29.9397,0,0,-28.1577
21915.2,1,0.057668,0.926366,-0.146778,-0.057433,-0.882775,0.100063,-0.0580926,0.886161,-0.159299,0.0578221,-0.882142,0.151579,0,0,-21.1168,0,0,-20.7835,0,0,-29.2165,0,0,-28.8832
21919.2,1,0.0576584,0.92621,-0.146493,-0.0574283,-0.882698,0.0999223,-0.0580834,0.886021,-0.159031,0.0578172,-0.882067,0.151435,0,0,-20.6638,0,0,-21.2349,0,0,-28.7651,0,0,-29.3362
21923.1,1,0.0576506,0.92608,-0.146256,-0.057422,-0.882594,0.0997329,-0.058076,0.885907,-0.158812,0.0578107,-0.881966,0.151242,0,0,-21.0239,0,0,-20.8808,0,0,-29.1192,0,0,-28.9761
21927.2,1,0.0576444,0.925977,-0.146067,-0.0574141,-0.882465,0.0994962,-0.0580702,0.885818,-0.158641,0.0578031,-0.881849,0.151018,0,0,-21.79,0,0,-20.1154,0,0,-29.8846,0,0,-28.21
21931.1,1,0.0576381,0.925874,-0.145879,-0.0574064,-0.882336,0.099261,-0.0580644,0.885729,-0.15847,0.0577962,-0.881741,0.150811,0,0,-21.9212,0,0,-19.9897,0,0,-30.0103,0,0,-28.0788
21935.2,1,0.0576301,0.925744,-0.145643,-0.0574003,-0.882234,0.0990746,-0.0580569,0.885615,-0.158251,0.0577909,-0.881659,0.150653,0,0,-21.3513,0,0,-20.5516,0,0,-29.4484,0,0,-28.6487
21939.3,1,0.0576222,0.925615,-0.145406,-0.0573941,-0.882132,0.0988884,-0.0580494,0.8855,-0.158032,0.0577856,-0.881577,0.150495,0,0,-20.7298,0,0,-21.1692,0,0,-28.8308,0,0,-29.2702
21943.2,1,0.057616,0.925511,-0.145218,-0.0573863,-0.882003,0.0986535,-0.0580437,0.885411,-0.157861,0.0577786,-0.881469,0.150288,0,0,-20.7812,0,0,-21.122,0,0,-28.878,0,0,-29.2188
21947.2,1,0.0576114,0.925435,-0.145078,-0.0573769,-0.881848,0.0983694,-0.0580396,0.885347,-0.157739,0.0577699,-0.881336,0.150033,0,0,-21.5357,0,0,-20.371,0,0,-29.629,0,0,-28.4643
21951.2,1,0.0576068,0.925359,-0.144939,-0.0573675,-0.881692,0.0980851,-0.0580354,0.885284,-0.157617,0.0577613,-0.881202,0.149777,0,0,-21.9818,0,0,-19.9305,0,0,-30.0695,0,0,-28.0182
21955.3,1,0.0576004,0.925256,-0.144751,-0.0573598,-0.881563,0.0978495,-0.0580296,0.885195,-0.157446,0.0577544,-0.881094,0.14957,0,0,-21.5761,0,0,-20.337,0,0,-29.663,0,0,-28.4239
21959.3,1,0.0575938,0.925148,-0.144553,-0.0573537,-0.881461,0.097663,-0.058023,0.885095,-0.157254,0.0577485,-0.881002,0.149394,0,0,-20.8242,0,0,-21.0884,0,0,-28.9116,0,0,-29.1758
21963.2,1,0.0575886,0.92506,-0.144394,-0.0573476,-0.881359,0.0974767,-0.0580175,0.885009,-0.15709,0.057742,-0.880901,0.149199,0,0,-20.7074,0,0,-21.2084,0,0,-28.7916,0,0,-29.2926
21967.2,1,0.0575837,0.925003,-0.144288,-0.0573398,-0.881231,0.0972415,-0.0580123,0.884952,-0.156979,0.0577338,-0.880774,0.148956,0,0,-21.3296,0,0,-20.5895,0,0,-29.4105,0,0,-28.6704
21971.4,1,0.0575812,0.924939,-0.144172,-0.057332,-0.881102,0.0970061,-0.0580096,0.884888,-0.156858,0.0577256,-0.880648,0.148713,0,0,-21.9482,0,0,-19.9792,0,0,-30.0208,0,0,-28.0518
21975.2,1,0.0575759,0.924852,-0.144013,-0.0573259,-0.881,0.0968195,-0.058004,0.884803,-0.156694,0.0577191,-0.880546,0.148518,0,0,-21.7653,0,0,-20.1641,0,0,-29.8359,0,0,-28.2347
21979,1,0.0575689,0.924738,-0.143805,-0.0573215,-0.880925,0.096682,-0.0579967,0.884692,-0.156481,0.0577143,-0.88047,0.148372,0,0,-20.8716,0,0,-21.0585,0,0,-28.9415,0,0,-29.1284
21983.2,1,0.057562,0.924624,-0.143597,-0.057317,-0.880849,0.0965446,-0.0579895,0.88458,-0.156268,0.0577094,-0.880394,0.148226,0,0,-20.6471,0,0,-21.2904,0,0,-28.7096,0,0,-29.3529
21987.1,1,0.0575567,0.924537,-0.143437,-0.0573108,-0.880748,0.0963584,-0.0579839,0.884494,-0.156103,0.0577028,-0.880293,0.148032,0,0,-21.1439,0,0,-20.7949,0,0,-29.2051,0,0,-28.8561
21991.2,1,0.0575514,0.924449,-0.143278,-0.0573047,-0.880646,0.096172,-0.0579783,0.884409,-0.155938,0.0576963,-0.880191,0.147837,0,0,-21.8611,0,0,-20.0862,0,0,-29.9138,0,0,-28.1389
21995.2,1,0.0575444,0.924335,-0.14307,-0.0573002,-0.88057,0.0960344,-0.0579711,0.884298,-0.155725,0.0576915,-0.880115,0.147691,0,0,-21.8787,0,0,-20.0674,0,0,-29.9326,0,0,-28.1213
21999.3,1,0.0575358,0.924195,-0.142813,-0.0572964,-0.880525,0.0959504,-0.0579621,0.884161,-0.155464,0.0576872,-0.880067,0.147599,0,0,-21.1175,0,0,-20.8262,0,0,-29.1738,0,0,-28.8825
22003.3,1,0.0575273,0.924054,-0.142555,-0.0572934,-0.880477,0.0958624,-0.0579532,0.884025,-0.155202,0.0576839,-0.880017,0.147502,0,0,-20.6337,0,0,-21.3166,0,0,-28.6834,0,0,-29.3663
22007.3,1,0.0575204,0.923939,-0.142347,-0.0572899,-0.880398,0.0957205,-0.0579461,0.883913,-0.154989,0.0576801,-0.879938,0.147351,0,0,-20.9822,0,0,-20.9685,0,0,-29.0315,0,0,-29.0178
22011.3,1,0.0575152,0.923852,-0.142187,-0.0572837,-0.880297,0.0955342,-0.0579405,0.883828,-0.154824,0.0576735,-0.879836,0.147157,0,0,-21.7488,0,0,-20.2103,0,0,-29.7897,0,0,-28.2512
22015.3,1,0.0575099,0.923765,-0.142027,-0.0572776,-0.880195,0.0953477,-0.057935,0.883742,-0.154659,0.057667,-0.879735,0.146962,0,0,-21.9373,0,0,-20.0217,0,0,-29.9783,0,0,-28.0627
22019,1,0.0575029,0.923651,-0.141819,-0.0572731,-0.880119,0.0952101,-0.0579277,0.883631,-0.154446,0.0576622,-0.879659,0.146816,0,0,-21.3778,0,0,-20.5799,0,0,-29.4201,0,0,-28.6222
22023.3,1,0.057496,0.923536,-0.141611,-0.0572686,-0.880044,0.0950726,-0.0579205,0.883519,-0.154233,0.0576573,-0.879583,0.14667,0,0,-20.7567,0,0,-21.2073,0,0,-28.7927,0,0,-29.2433
22027.1,1,0.0574908,0.923449,-0.141451,-0.0572624,-0.879942,0.0948863,-0.0579149,0.883433,-0.154068,0.0576507,-0.879481,0.146476,0,0,-20.8249,0,0,-21.1398,0,0,-28.8602,0,0,-29.1751
22031.1,1,0.0574859,0.923392,-0.141346,-0.0572547,-0.879813,0.0946509,-0.0579098,0.883377,-0.153957,0.0576425,-0.879354,0.146232,0,0,-21.5478,0,0,-20.4251,0,0,-29.5749,0,0,-28.4522
22035.1,1,0.0574835,0.923328,-0.141229,-0.0572469,-0.879685,0.0944152,-0.0579071,0.883312,-0.153836,0.0576344,-0.879227,0.145988,0,0,-21.9692,0,0,-20.004,0,0,-29.996,0,0,-28.0308
22039,1,0.0574781,0.923241,-0.14107,-0.0572409,-0.879582,0.0942284,-0.0579015,0.883227,-0.153671,0.057628,-0.879126,0.145793,0,0,-21.5837,0,0,-20.3883,0,0,-29.6117,0,0,-28.4163
22043.1,1,0.0574725,0.923147,-0.140899,-0.0572362,-0.879503,0.0940841,-0.0578951,0.883128,-0.153483,0.0576228,-0.879045,0.145639,0,0,-20.8922,0,0,-21.0856,0,0,-28.9144,0,0,-29.1078
22047.1,1,0.0574681,0.923073,-0.140765,-0.0572313,-0.879421,0.0939335,-0.0578896,0.883043,-0.153319,0.0576174,-0.87896,0.145477,0,0,-20.7547,0,0,-21.2232,0,0,-28.7768,0,0,-29.2453
22051.1,1,0.0574644,0.92303,-0.140684,-0.0572247,-0.879312,0.093734,-0.0578845,0.882986,-0.153209,0.0576103,-0.878851,0.145266,0,0,-21.3108,0,0,-20.6734,0,0,-29.3266,0,0,-28.6892
22055,1,0.0574615,0.922983,-0.140599,-0.0572181,-0.879203,0.0935343,-0.0578819,0.882923,-0.153088,0.0576033,-0.87874,0.145054,0,0,-21.9067,0,0,-20.0797,0,0,-29.9203,0,0,-28.0933
22059,1,0.057458,0.922907,-0.140461,-0.0572132,-0.87912,0.0933834,-0.0578763,0.882837,-0.152924,0.0575979,-0.878656,0.144892,0,0,-21.7661,0,0,-20.2227,0,0,-29.7773,0,0,-28.2339
22063.1,1,0.0574519,0.922807,-0.140279,-0.0572089,-0.879068,0.0932869,-0.0578691,0.882726,-0.152712,0.0575929,-0.8786,0.144784,0,0,-21.0815,0,0,-20.9165,0,0,-29.0835,0,0,-28.9185
22067.1,1,0.0574459,0.922707,-0.140096,-0.0572055,-0.879013,0.0931857,-0.0578619,0.882616,-0.152499,0.0575904,-0.878537,0.144664,0,0,-20.729,0,0,-21.2712,0,0,-28.7288,0,0,-29.271
22071,1,0.0574415,0.922634,-0.139962,-0.0572017,-0.878927,0.0930298,-0.0578564,0.88253,-0.152335,0.0575849,-0.878453,0.144502,0,0,-21.0795,0,0,-20.9317,0,0,-29.0683,0,0,-28.9205
22075,1,0.0574366,0.922577,-0.139857,-0.0571962,-0.878836,0.0928637,-0.0578517,0.882456,-0.152194,0.0575795,-0.878368,0.14434,0,0,-21.7951,0,0,-20.217,0,0,-29.783,0,0,-28.2049
22079.4,1,0.0574333,0.922499,-0.139715,-0.0571919,-0.878763,0.0927312,-0.057846,0.88237,-0.152028,0.0575745,-0.878312,0.144232,0,0,-21.8984,0,0,-20.1124,0,0,-29.8876,0,0,-28.1016
22083.1,1,0.0574271,0.922397,-0.13953,-0.0571884,-0.878721,0.0926521,-0.0578387,0.882258,-0.151813,0.0575729,-0.878277,0.144165,0,0,-21.2993,0,0,-20.7098,0,0,-29.2902,0,0,-28.7007
22087.1,1,0.057421,0.922296,-0.139345,-0.0571856,-0.878675,0.0925691,-0.0578315,0.882145,-0.151597,0.0575708,-0.878243,0.1441,0,0,-20.7406,0,0,-21.2635,0,0,-28.7365,0,0,-29.2594
22091,1,0.0574166,0.922221,-0.139208,-0.0571822,-0.8786,0.0924325,-0.0578259,0.882058,-0.15143,0.0575664,-0.878186,0.143989,0,0,-20.8819,0,0,-21.1304,0,0,-28.8696,0,0,-29.1181
22095,1,0.0574128,0.922176,-0.139125,-0.0571762,-0.878501,0.0922512,-0.0578207,0.882001,-0.151318,0.0575622,-0.878097,0.143821,0,0,-21.6474,0,0,-20.3692,0,0,-29.6308,0,0,-28.3526
22099.3,1,0.0574098,0.922129,-0.139038,-0.0571703,-0.878402,0.0920696,-0.057818,0.881935,-0.151194,0.0575568,-0.878013,0.143658,0,0,-21.9624,0,0,-20.0577,0,0,-29.9423,0,0,-28.0376
22103.2,1,0.0574063,0.922051,-0.138897,-0.057166,-0.878329,0.091937,-0.0578123,0.881848,-0.151028,0.0575519,-0.877957,0.14355,0,0,-21.5736,0,0,-20.455,0,0,-29.545,0,0,-28.4264
22107.2,1,0.0574018,0.921977,-0.138761,-0.0571617,-0.878257,0.0918046,-0.0578067,0.881762,-0.150861,0.0575493,-0.877894,0.143431,0,0,-20.8622,0,0,-21.1665,0,0,-28.8335,0,0,-29.1378
22111.2,1,0.057398,0.921932,-0.138678,-0.0571557,-0.878157,0.0916232,-0.0578015,0.881704,-0.150749,0.0575439,-0.877809,0.143268,0,0,-20.7407,0,0,-21.2958,0,0,-28.7042,0,0,-29.2593
22115.3,1,0.0573973,0.921909,-0.138637,-0.0571481,-0.878031,0.0913927,-0.0577997,0.881666,-0.150677,0.0575368,-0.877699,0.143057,0,0,-21.4808,0,0,-20.5557,0,0,-29.4443,0,0,-28.5192
22119.2,1,0.057396,0.921888,-0.138598,-0.0571406,-0.877905,0.0911619,-0.0577974,0.88163,-0.150608,0.0575297,-0.877589,0.142845,0,0,-22.0133,0,0,-20.0222,0,0,-29.9778,0,0,-27.9867
22123.2,1,0.0573926,0.921842,-0.138514,-0.0571347,-0.877806,0.09098,-0.0577942,0.881566,-0.150487,0.0575244,-0.877504,0.142683,0,0,-21.7553,0,0,-20.2852,0,0,-29.7148,0,0,-28.2447
22127.1,1,0.057389,0.921764,-0.138373,-0.0571305,-0.877733,0.0908473,-0.0577885,0.881479,-0.15032,0.0575194,-0.877449,0.142574,0,0,-20.9563,0,0,-21.0824,0,0,-28.9176,0,0,-29.0437
22131,1,0.0573845,0.92169,-0.138237,-0.0571261,-0.877661,0.0907148,-0.0577829,0.881392,-0.150153,0.0575169,-0.877386,0.142455,0,0,-20.6759,0,0,-21.3702,0,0,-28.6298,0,0,-29.3241
22135,1,0.0573807,0.921645,-0.138154,-0.0571202,-0.877561,0.0905333,-0.0577777,0.881335,-0.150041,0.0575114,-0.877301,0.142293,0,0,-21.2199,0,0,-20.8276,0,0,-29.1724,0,0,-28.7801
22139,1,0.0573778,0.921597,-0.138067,-0.0571143,-0.877462,0.0903516,-0.057775,0.881269,-0.149917,0.057506,-0.877216,0.14213,0,0,-21.9264,0,0,-20.1222,0,0,-29.8778,0,0,-28.0736
22143,1,0.0573742,0.92152,-0.137926,-0.05711,-0.877389,0.0902189,-0.0577694,0.881182,-0.149751,0.0575011,-0.877161,0.142022,0,0,-21.9575,0,0,-20.0981,0,0,-29.9019,0,0,-28.0425
22147,1,0.0573681,0.921418,-0.137741,-0.0571064,-0.877347,0.0901397,-0.0577621,0.88107,-0.149535,0.0574994,-0.877125,0.141955,0,0,-21.171,0,0,-20.8834,0,0,-29.1166,0,0,-28.829
22151.2,1,0.057362,0.921317,-0.137555,-0.0571036,-0.877301,0.0900566,-0.0577548,0.880958,-0.14932,0.0574973,-0.877091,0.14189,0,0,-20.6853,0,0,-21.3744,0,0,-28.6256,0,0,-29.3147
22155,1,0.0573575,0.921242,-0.137418,-0.0571003,-0.877226,0.0899198,-0.0577493,0.880871,-0.149153,0.057493,-0.877034,0.141779,0,0,-21.0658,0,0,-20.9948,0,0,-29.0052,0,0,-28.9342
22158.9,1,0.0573537,0.921197,-0.137335,-0.0570951,-0.87714,0.0897627,-0.0577441,0.880813,-0.14904,0.0574889,-0.876947,0.141614,0,0,-21.8673,0,0,-20.1942,0,0,-29.8058,0,0,-28.1327
22163,1,0.0573508,0.921149,-0.137248,-0.0570908,-0.877067,0.0896298,-0.0577414,0.880748,-0.148916,0.0574837,-0.876866,0.141457,0,0,-21.9463,0,0,-20.1229,0,0,-29.8771,0,0,-28.0537
22166.9,1,0.0573473,0.921072,-0.137107,-0.0570872,-0.877025,0.0895504,-0.0577358,0.880661,-0.14875,0.0574791,-0.876813,0.141355,0,0,-21.3545,0,0,-20.7171,0,0,-29.2829,0,0,-28.6455
22171,1,0.0573428,0.920997,-0.136971,-0.0570845,-0.876979,0.0894672,-0.0577302,0.880574,-0.148583,0.0574754,-0.876757,0.141248,0,0,-20.8422,0,0,-21.2386,0,0,-28.7614,0,0,-29.1578
22174.9,1,0.057339,0.920952,-0.136888,-0.0570811,-0.876904,0.0893301,-0.057725,0.880516,-0.14847,0.0574714,-0.876672,0.141086,0,0,-20.994,0,0,-21.0886,0,0,-28.9114,0,0,-29.006
22178.9,1,0.0573383,0.920929,-0.136847,-0.0570751,-0.876804,0.0891484,-0.0577231,0.880478,-0.148399,0.0574646,-0.876565,0.140881,0,0,-21.7997,0,0,-20.285,0,0,-29.715,0,0,-28.2003
22183,1,0.057337,0.920908,-0.136808,-0.0570692,-0.876705,0.0889664,-0.0577209,0.880442,-0.148329,0.0574578,-0.876458,0.140676,0,0,-21.9255,0,0,-20.1686,0,0,-29.8314,0,0,-28.0745
22187,1,0.0573336,0.920862,-0.136724,-0.0570649,-0.876632,0.0888333,-0.0577176,0.880378,-0.148208,0.0574526,-0.876377,0.140519,0,0,-21.5078,0,0,-20.5847,0,0,-29.4153,0,0,-28.4922
22190.9,1,0.0573299,0.920806,-0.136621,-0.0570601,-0.876574,0.0887267,-0.0577124,0.880321,-0.148096,0.0574476,-0.876297,0.140366,0,0,-20.9914,0,0,-21.109,0,0,-28.891,0,0,-29.0086
22194.9,1,0.057328,0.920766,-0.136548,-0.0570567,-0.876493,0.0885799,-0.0577106,0.880283,-0.148024,0.057441,-0.876194,0.140168,0,0,-21.1435,0,0,-20.9561,0,0,-29.0439,0,0,-28.8565
22198.9,1,0.0573273,0.920746,-0.136512,-0.0570511,-0.8764,0.0884097,-0.0577098,0.880262,-0.147985,0.057434,-0.876083,0.139956,0,0,-21.7278,0,0,-20.3719,0,0,-29.6281,0,0,-28.2722
22202.9,1,0.0573257,0.920722,-0.136467,-0.0570463,-0.876318,0.0882595,-0.0577078,0.880235,-0.147933,0.0574281,-0.875991,0.139779,0,0,-21.7924,0,0,-20.3138,0,0,-29.6862,0,0,-28.2076
22207,1,0.057322,0.920672,-0.136375,-0.0570419,-0.876266,0.0881636,-0.0577038,0.880184,-0.147833,0.057424,-0.875924,0.139651,0,0,-21.4086,0,0,-20.693,0,0,-29.307,0,0,-28.5914
22210.9,1,0.0573189,0.92062,-0.136281,-0.0570386,-0.876212,0.088063,-0.0577003,0.880131,-0.147731,0.0574197,-0.875857,0.139523,0,0,-21.0048,0,0,-21.1044,0,0,-28.8956,0,0,-28.9952
22215,1,0.0573179,0.920593,-0.136232,-0.0570349,-0.876126,0.0879076,-0.0576991,0.880101,-0.147675,0.0574138,-0.875765,0.139346,0,0,-21.2339,0,0,-20.8779,0,0,-29.1221,0,0,-28.7661
22218.9,1,0.0573165,0.920568,-0.136187,-0.05703,-0.876044,0.0877574,-0.0576974,0.880073,-0.147622,0.057408,-0.875673,0.139168,0,0,-21.7543,0,0,-20.361,0,0,-29.639,0,0,-28.2457
22223,1,0.0573128,0.920518,-0.136095,-0.0570257,-0.875992,0.0876615,-0.0576934,0.880022,-0.147522,0.0574038,-0.875606,0.13904,0,0,-21.7541,0,0,-20.3708,0,0,-29.6292,0,0,-28.2459
22226.9,1,0.0573091,0.920437,-0.135946,-0.0570245,-0.875962,0.0876075,-0.0576894,0.879939,-0.147366,0.0574004,-0.875567,0.138965,0,0,-21.2629,0,0,-20.8625,0,0,-29.1375,0,0,-28.7371
22231.1,1,0.0573044,0.920358,-0.135803,-0.0570229,-0.875934,0.0875557,-0.0576844,0.879861,-0.147215,0.0573977,-0.875526,0.138886,0,0,-21.0525,0,0,-21.0813,0,0,-28.9187,0,0,-28.9475
22235.1,1,0.0573003,0.920309,-0.135713,-0.057019,-0.875881,0.0874576,-0.0576799,0.879811,-0.147118,0.0573943,-0.875457,0.138754,0,0,-21.2854,0,0,-20.8481,0,0,-29.1519,0,0,-28.7146
22239.1,1,0.0572989,0.920279,-0.135657,-0.0570156,-0.875801,0.0873136,-0.0576783,0.879778,-0.147055,0.057389,-0.875373,0.138593,0,0,-21.7399,0,0,-20.3926,0,0,-29.6074,0,0,-28.2601
22243.1,1,0.0572969,0.920245,-0.135596,-0.0570115,-0.875731,0.0871859,-0.057676,0.879743,-0.146988,0.0573843,-0.875298,0.13845,0,0,-21.8332,0,0,-20.307,0,0,-29.693,0,0,-28.1668
22247.1,1,0.0572926,0.920187,-0.135489,-0.0570082,-0.875691,0.0871115,-0.0576728,0.87968,-0.146869,0.0573802,-0.875252,0.13836,0,0,-21.4579,0,0,-20.6775,0,0,-29.3225,0,0,-28.5421
22251.1,1,0.0572903,0.920123,-0.135373,-0.0570056,-0.875649,0.0870335,-0.0576677,0.879624,-0.146759,0.057377,-0.875203,0.138266,0,0,-21.0597,0,0,-21.0814,0,0,-28.9186,0,0,-28.9403
22255,1,0.0572876,0.920091,-0.135314,-0.0570023,-0.875576,0.0869019,-0.0576659,0.879587,-0.146689,0.0573733,-0.875125,0.138118,0,0,-21.1152,0,0,-21.0271,0,0,-28.9729,0,0,-28.8848
22259.1,1,0.0572872,0.920085,-0.135303,-0.0569965,-0.87548,0.0867253,-0.057665,0.879579,-0.146672,0.0573669,-0.875025,0.137925,0,0,-21.6683,0,0,-20.4765,0,0,-29.5235,0,0,-28.3317
22262.9,1,0.0572867,0.920078,-0.135291,-0.0569908,-0.875383,0.0865484,-0.0576643,0.879569,-0.146654,0.0573606,-0.874925,0.137733,0,0,-21.9502,0,0,-20.2033,0,0,-29.7967,0,0,-28.0498
22266.9,1,0.0572848,0.920044,-0.135229,-0.0569867,-0.875313,0.0864206,-0.0576625,0.879533,-0.146585,0.0573559,-0.87485,0.137589,0,0,-21.5796,0,0,-20.5744,0,0,-29.4256,0,0,-28.4204
22270.8,1,0.0572819,0.920001,-0.135149,-0.0569822,-0.87526,0.0863215,-0.05766,0.879495,-0.146512,0.0573517,-0.874783,0.137461,0,0,-21.0841,0,0,-21.077,0,0,-28.923,0,0,-28.9159
22274.8,1,0.0572806,0.919972,-0.135096,-0.0569791,-0.875185,0.0861856,-0.0576595,0.879477,-0.146479,0.0573463,-0.874698,0.137299,0,0,-21.1702,0,0,-20.9895,0,0,-29.0105,0,0,-28.8298
22279,1,0.0572801,0.91997,-0.135093,-0.0569735,-0.875091,0.0860144,-0.0576595,0.879477,-0.146479,0.05734,-0.874599,0.137108,0,0,-21.698,0,0,-20.4587,0,0,-29.5413,0,0,-28.302
22282.9,1,0.05728,0.919964,-0.135082,-0.0569683,-0.875002,0.0858515,-0.0576586,0.879463,-0.146452,0.0573344,-0.87451,0.136937,0,0,-21.942,0,0,-20.2207,0,0,-29.7793,0,0,-28.058
22286.8,1,0.0572781,0.919932,-0.135024,-0.0569634,-0.874944,0.0857436,-0.0576556,0.879426,-0.146381,0.0573304,-0.874446,0.136815,0,0,-21.6027,0,0,-20.5556,0,0,-29.4444,0,0,-28.3973
22290.8,1,0.057274,0.919875,-0.134919,-0.0569616,-0.874904,0.0856708,-0.0576517,0.879373,-0.146278,0.0573257,-0.874393,0.136711,0,0,-21.1457,0,0,-21.0177,0,0,-28.9823,0,0,-28.8543
22294.9,1,0.0572704,0.919817,-0.134812,-0.056959,-0.874862,0.0855941,-0.0576489,0.879327,-0.146189,0.057322,-0.874314,0.136561,0,0,-21.1733,0,0,-20.9986,0,0,-29.0014,0,0,-28.8267
22299,1,0.0572691,0.919783,-0.134752,-0.0569558,-0.87479,0.0854638,-0.0576482,0.879305,-0.146147,0.0573156,-0.874213,0.136366,0,0,-21.6019,0,0,-20.5829,0,0,-29.4171,0,0,-28.3981
22302.9,1,0.0572673,0.919751,-0.134693,-0.0569517,-0.874721,0.0853374,-0.057647,0.879284,-0.146108,0.0573092,-0.874111,0.136172,0,0,-21.9067,0,0,-20.2889,0,0,-29.7111,0,0,-28.0933
22306.7,1,0.0572632,0.919694,-0.134589,-0.0569484,-0.874682,0.0852641,-0.0576434,0.87924,-0.146023,0.0573045,-0.874035,0.136027,0,0,-21.6772,0,0,-20.5151,0,0,-29.4849,0,0,-28.3228
22310.8,1,0.0572608,0.919631,-0.134474,-0.0569463,-0.874645,0.0851971,-0.0576394,0.879183,-0.145913,0.0573003,-0.873988,0.135934,0,0,-21.2259,0,0,-20.9713,0,0,-29.0287,0,0,-28.7741
22315,1,0.0572581,0.919599,-0.134415,-0.0569425,-0.874589,0.0850937,-0.0576368,0.879137,-0.145826,0.057297,-0.873937,0.135836,0,0,-21.214,0,0,-20.9747,0,0,-29.0253,0,0,-28.786
22318.8,1,0.0572576,0.919593,-0.134403,-0.0569386,-0.8745,0.0849334,-0.0576362,0.879116,-0.145786,0.0572932,-0.873857,0.135684,0,0,-21.6179,0,0,-20.5579,0,0,-29.4421,0,0,-28.3821
22322.7,1,0.0572572,0.919586,-0.134391,-0.0569336,-0.874416,0.0847784,-0.057635,0.879097,-0.145749,0.0572884,-0.87378,0.135536,0,0,-21.8628,0,0,-20.3185,0,0,-29.6815,0,0,-28.1372
22326.7,1,0.0572552,0.919552,-0.134329,-0.0569291,-0.874361,0.0846781,-0.0576316,0.879054,-0.145666,0.0572841,-0.873732,0.135443,0,0,-21.6411,0,0,-20.5449,0,0,-29.4551,0,0,-28.3589
22330.9,1,0.0572514,0.919497,-0.134228,-0.056927,-0.87432,0.0846018,-0.0576281,0.879003,-0.145568,0.0572816,-0.873689,0.13536,0,0,-21.2545,0,0,-20.9418,0,0,-29.0582,0,0,-28.7455
22334.7,1,0.0572484,0.919446,-0.134134,-0.0569238,-0.874269,0.0845095,-0.0576264,0.878969,-0.145502,0.0572787,-0.873626,0.135241,0,0,-21.2675,0,0,-20.9335,0,0,-29.0665,0,0,-28.7325
22338.8,1,0.0572475,0.919419,-0.134086,-0.0569202,-0.874188,0.084362,-0.0576257,0.878962,-0.145489,0.0572733,-0.873541,0.135077,0,0,-21.6639,0,0,-20.5376,0,0,-29.4624,0,0,-28.3361
22342.8,1,0.0572461,0.919394,-0.134041,-0.0569156,-0.87411,0.0842192,-0.0576252,0.878954,-0.145474,0.0572679,-0.873456,0.134914,0,0,-21.8813,0,0,-20.3249,0,0,-29.6751,0,0,-28.1187
22346.8,1,0.0572424,0.919344,-0.133949,-0.0569116,-0.874062,0.0841305,-0.0576233,0.87892,-0.14541,0.0572629,-0.873399,0.134804,0,0,-21.6286,0,0,-20.5751,0,0,-29.4249,0,0,-28.3714
22350.9,1,0.0572393,0.919293,-0.133855,-0.0569092,-0.874019,0.0840518,-0.05762,0.878875,-0.145323,0.0572604,-0.873354,0.134717,0,0,-21.253,0,0,-20.9537,0,0,-29.0463,0,0,-28.747
22354.8,1,0.0572384,0.919266,-0.133807,-0.0569065,-0.873955,0.0839353,-0.0576182,0.878841,-0.145257,0.0572566,-0.873298,0.13461,0,0,-21.3523,0,0,-20.8536,0,0,-29.1464,0,0,-28.6477
22358.7,1,0.0572384,0.919266,-0.133807,-0.0569012,-0.873867,0.0837739,-0.0576174,0.878833,-0.145242,0.0572527,-0.873213,0.134449,0,0,-21.7151,0,0,-20.492,0,0,-29.508,0,0,-28.2849
22362.8,1,0.0572384,0.919266,-0.133807,-0.056896,-0.873778,0.0836123,-0.0576168,0.878825,-0.145227,0.0572475,-0.873132,0.134292,0,0,-21.8886,0,0,-20.3251,0,0,-29.6749,0,0,-28.1114
22366.9,1,0.0572372,0.919245,-0.133768,-0.0568912,-0.873721,0.0835056,-0.0576149,0.87879,-0.145161,0.0572429,-0.873079,0.13419,0,0,-21.6207,0,0,-20.5942,0,0,-29.4058,0,0,-28.3793
22370.8,1,0.0572341,0.919202,-0.133689,-0.0568884,-0.87367,0.0834128,-0.0576122,0.87875,-0.145084,0.0572398,-0.873029,0.134094,0,0,-21.2547,0,0,-20.9661,0,0,-29.0339,0,0,-28.7453
22374.7,1,0.057232,0.919165,-0.13362,-0.0568856,-0.873601,0.0832867,-0.0576113,0.878727,-0.14504,0.0572365,-0.872957,0.133956,0,0,-21.3333,0,0,-20.8873,0,0,-29.1127,0,0,-28.6667
22378.8,1,0.057231,0.919155,-0.133603,-0.0568804,-0.873513,0.0831268,-0.0576112,0.878727,-0.14504,0.0572312,-0.872873,0.133795,0,0,-21.8202,0,0,-20.3984,0,0,-29.6016,0,0,-28.1798
